clip_name,n_annotators,video_id,embed_code,youtube_url,descriptions,interest,alarm,confusion,understanding,frustration,relief,sorrow,joy,anger,gratitude,fear,hope,boredom,surprise,disgust,desire
anim_meetcozmo_lookface_head_angle_20,2,250,4pVir1bB2H4,https://www.youtube.com/watch?v=4pVir1bB2H4,It squints and makes a small arm movement. | the robot has sorrow.,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_meetcozmo_lookface_head_angle_40,2,161,KL7P-adOL7s,https://www.youtube.com/watch?v=KL7P-adOL7s,"It looks up, squinting then closing its eyes. | He lifted its head, and moved its arms down a bit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5
anim_meetcozmo_lookface_interrupt,2,249,y62FmyifsN8,https://www.youtube.com/watch?v=y62FmyifsN8,It makes a faint sound with small arm movement. | the robot become confused.,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_meetcozmo_reenrollment_sayname_01,2,248,Fe_ljOe720g,https://www.youtube.com/watch?v=Fe_ljOe720g,"It looks up, squints and waves its arms around in joy. | the robot feels thankful.",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_meetcozmo_reenrollment_sayname_02,2,159,M4v9K0kF5Jg,https://www.youtube.com/watch?v=M4v9K0kF5Jg,"It moves back excitedly, slams its arms, nods its head while giving an approving sound. | He moved back a little, and moved forward while shaking its head",0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_meetcozmo_reenrollment_sayname_03,2,247,uSK37XDg-VQ,https://www.youtube.com/watch?v=uSK37XDg-VQ,It waves its arms around happily. | the robot feels joyful.,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_meetcozmo_sayname_01_head_angle_-20,2,158,5fsk2A0CHHw,https://www.youtube.com/watch?v=5fsk2A0CHHw,"It looks down, moves left, moves its arms slightly while making a small sound. | He moved a little.",0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_meetcozmo_sayname_01_head_angle_20,2,246,X-SZZc3zomA,https://www.youtube.com/watch?v=X-SZZc3zomA,"It looks up and down, making a worried expression and sound. | the robot looks upwards.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_meetcozmo_sayname_01_head_angle_40,2,157,1L78F28Q2QM,https://www.youtube.com/watch?v=1L78F28Q2QM,"It looks around and moves left, finally looking up. | He moved its head a little.",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_meetcozmo_sayname_02_head_angle_-20,2,245,CIZB7xKWvP8,https://www.youtube.com/watch?v=CIZB7xKWvP8,"It looks down and makes an ""Ohh"" sound. | the robot downs its head.",0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_meetcozmo_sayname_02_head_angle_20,2,156,FCtXu59sGX8,https://www.youtube.com/watch?v=FCtXu59sGX8,"It looks around, moves back, moving its arms and makes a happy sound with happy eyes. | He moved its arms a little, and moved back",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
anim_meetcozmo_sayname_02_head_angle_40,2,244,XDOpha5mhqU,https://www.youtube.com/watch?v=XDOpha5mhqU,"It looks up and down, moves backwards, raises its arms slightly while making a noise. | the robot moves backwards and looks upwards.",1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_failgame_cozmo_01,2,155,2HWz9Q9UiAk,https://www.youtube.com/watch?v=2HWz9Q9UiAk,"It raises its arms and slams them to the ground repeatedly, moving 360 degrees while doing so. | He lifted its arms, and then slammed it while moving in circles",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_memorymatch_failgame_cozmo_02,2,243,_sNS5F7nk28,https://www.youtube.com/watch?v=_sNS5F7nk28,It moves backwards and starts waving its arms around frantically. | the robot become anger.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_memorymatch_failgame_cozmo_03,2,154,YqDc5T2c53M,https://www.youtube.com/watch?v=YqDc5T2c53M,"It looks up with puppy dog eyes while making a depressed sound. | He lifted its head slowly, and slowly back down.",0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_failgame_player_01,2,242,PrKIC6WZ9K8,https://www.youtube.com/watch?v=PrKIC6WZ9K8,It jostles happily with its head. | the robot fear about something.,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_failgame_player_02,2,153,o0FCIgNOPbY,https://www.youtube.com/watch?v=o0FCIgNOPbY,It raises its arms up and down quickly while moving in a half circle rapidly. | He moved in circles while raising his arms up and down,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_failgame_player_03,2,241,s3CdJ2w25Pk,https://www.youtube.com/watch?v=s3CdJ2w25Pk,"The robot has a surprised look or as if it has been taken aback. It moves slightly backward while raising and lowering it's arms and then slightly moves forwards. | stares at the camera, jumps a bit and and nods its head in happiness",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_failhand_01,2,152,bj_JWtQB-Uw,https://www.youtube.com/watch?v=bj_JWtQB-Uw,"It wakes up and makes a sound, moving its arms around. | He moved its arms down.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
anim_memorymatch_failhand_02,2,240,GBfNJ7JyctY,https://www.youtube.com/watch?v=GBfNJ7JyctY,"The robot has a confused or sad look to it's eyes. It goes from looking down, to looking up. | eyes closed, then opened as is sleeping",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_failhand_03,2,151,wdLNECNQH9g,https://www.youtube.com/watch?v=wdLNECNQH9g,"It looked down then back up like it was thankful or happy that i got something it wanted. | The robot did not move except for nodding its head,",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_failhand_player_01,2,239,D_F_OFKlvgQ,https://www.youtube.com/watch?v=D_F_OFKlvgQ,"The robot moves in a way that could signify frustration or contempt, moving it's head up and down while slightly moving forwards. | charges straight a bit and throws its arms up, laughing",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_failhand_player_02,2,150,Q1RV72kOrDc,https://www.youtube.com/watch?v=Q1RV72kOrDc,It blinked moved forward raised it's arms then moved backward and lowered it's arms back like it just got a scooby snack and wants another one. | The robot moved slightly forward while shaking its head in an agitated fashion.,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_memorymatch_failhand_player_03,2,238,QOIWktTth7o,https://www.youtube.com/watch?v=QOIWktTth7o,The robot moves it's head and arms up and down in a motion that could signify frustration or anger. | looks up and throws its arms in a fit,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_getout_01,2,149,BWxL0DYgfdc,https://www.youtube.com/watch?v=BWxL0DYgfdc,I think it barely backed up and raised it's head a tiny amount then stopped like it was alarmed at something it saw or ran into unexpectedly | The robot looked ahead in an interested manner.,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_idle_01,2,237,Lwj7C9ZWLwU,https://www.youtube.com/watch?v=Lwj7C9ZWLwU,The robot makes a series of head movements while moving slightly backwards. It's movements seem timid. | looks down a bit then down towards the left slightly,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_idle_02,2,148,AEP-9ove6Ds,https://www.youtube.com/watch?v=AEP-9ove6Ds,"it's eyes light up then it blinks a few times and goes back to sleep like something startled it awake and it was confused took a look then didn't see anything of interest then went back to sleep lol | The robot looked around, tilted its head a bit, and avoided moving.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_idle_03,2,236,ct0yHZ1qB9o,https://www.youtube.com/watch?v=ct0yHZ1qB9o,The robot blinks while making a faint noise and very slight movement. It seems to be bored or unengaged. | looks straight ahead in silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
anim_memorymatch_point_player_audio,2,147,d8tEtvTBwpE,https://www.youtube.com/watch?v=d8tEtvTBwpE,It literally did nothing must be bored | The robot simply sat there without making any movement.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anim_memorymatch_pointbigleft_01,2,235,iO0r9DnAl9E,https://www.youtube.com/watch?v=iO0r9DnAl9E,"The robot focuses it's eyes, blinks and then turns to the left while raising and lowering it's arms. | looks quickly to its right",0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_pointbigleft_02,2,146,l3ne3BDHCsw,https://www.youtube.com/watch?v=l3ne3BDHCsw,it's eyes moved to the left then up then right then it turned it's whole body to the right while raising it's arms and slamming them down like it was angry with something | The robot looked around before quickly jolting to the right.,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointbigleft_fast_01,2,234,K_mJnkxtyyM,https://www.youtube.com/watch?v=K_mJnkxtyyM,The robot turns slightly to the left while raising and lowering it's arms and making a faint sound. It's eyes make a sad or confused expression | looks quickly to the right,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointbigleft_fast_02,2,145,zT_FSkx9wkg,https://www.youtube.com/watch?v=zT_FSkx9wkg,It's eyes and body turned to the left like it again saw something i did not like and turned away in disgust | The robot moved suddenly.,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_memorymatch_pointbigright_01,2,233,nnR7K9j6vcQ,https://www.youtube.com/watch?v=nnR7K9j6vcQ,The robot turns to it's right while raising and lowering it's arms and head as if it was addressing something. It also makes a noise. | looks quickly to the left,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointbigright_02,2,144,Ju77MlzImvY,https://www.youtube.com/watch?v=Ju77MlzImvY,It's eyes moved to lower left corner then it turned to the left like it saw something and wanted to get away from in in disgust | The robot jumped to the side suddenly.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
anim_memorymatch_pointbigright_fast_01,2,232,uWBkCNYIfE8,https://www.youtube.com/watch?v=uWBkCNYIfE8,The robot turns to it's right while quickly raising and lowering it's arms and nodding it's head as if surprised. | jumps to the left and looks that way,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_pointbigright_fast_02,2,143,Qs7_0dG1Y8o,https://www.youtube.com/watch?v=Qs7_0dG1Y8o,I think it lowered his head a bit? then turned in disgust | The robot jumped in fear.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
anim_memorymatch_pointcenter_01,2,231,O9NWdcz4CH0,https://www.youtube.com/watch?v=O9NWdcz4CH0,The robot jumped forward like it was catching something. | the robot looks angry.,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointcenter_02,2,142,O9k4wzx9ZKQ,https://www.youtube.com/watch?v=O9k4wzx9ZKQ,both iuts eyes twitched than it raised it's arms? then dropped them like it was frustrated. | The robot looks around in frustration.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointcenter_03,2,230,UhrSovJAtfQ,https://www.youtube.com/watch?v=UhrSovJAtfQ,The robot looked down then its head and arms jumped up. | the robot looks frustrated.,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointcenter_fast_01,2,141,beneYpW4xE8,https://www.youtube.com/watch?v=beneYpW4xE8,"The robot stares down, moves its arms up and down, and then quickly focuses its eyes again. | the robot confused",0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_pointcenter_fast_02,2,229,YeIwe4cCQ5g,https://www.youtube.com/watch?v=YeIwe4cCQ5g,The robot shook it's head and arms in agreement. | the robot looks bored and looks down.,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_memorymatch_pointcenter_fast_03,2,140,rTCsinP68Gg,https://www.youtube.com/watch?v=rTCsinP68Gg,The robot blinks and then slightly looks side to side and then quickly moves its arms up and down. | the robot blinks the eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_pointsmallleft_01,2,228,IFj6-6u0vzM,https://www.youtube.com/watch?v=IFj6-6u0vzM,The robot moved like it heard a sound in the right direction. | the robot looks desired and surprised and turns to side.,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
anim_memorymatch_pointsmallleft_02,1,139,I4XW83yCjXU,https://www.youtube.com/watch?v=I4XW83yCjXU,The robot stares downward and then quickly turns and moves its arms up and down quickly and then focuses its eyes.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
anim_memorymatch_pointsmallleft_fast_01,2,227,GJoZ3_moLlM,https://www.youtube.com/watch?v=GJoZ3_moLlM,The robot made a sudden jump to the right. | the robot looks surprised and turns to side.,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_pointsmallleft_fast_02,2,138,sokPlhJxU1c,https://www.youtube.com/watch?v=sokPlhJxU1c,The robot blinks and then quickly turns and moves its arms up and down quickly and then focuses its eyes. | the robot blink the eye,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5
anim_memorymatch_pointsmallright_01,2,226,ikWkK6Y7I6g,https://www.youtube.com/watch?v=ikWkK6Y7I6g,The robot looked down than a sudden jump. | the robot shows hope and understanding.,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
anim_memorymatch_pointsmallright_02,1,137,xAP7rRGMwNs,https://www.youtube.com/watch?v=xAP7rRGMwNs,The robot quickly turns and moves its arms up and down quickly and then focuses its eyes.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anim_memorymatch_pointsmallright_fast_01,2,225,TX6G92sH_0I,https://www.youtube.com/watch?v=TX6G92sH_0I,The robot looked around and made a sudden jump. | the robot shows understanding and does accordingly.,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_pointsmallright_fast_02,2,136,PM3yAfcfhrw,https://www.youtube.com/watch?v=PM3yAfcfhrw,The robot quickly turns and moves its arms up and down quickly and then focuses its eyes. | the robot is move,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_reacttopattern_01,2,224,oJkFiUyt5YQ,https://www.youtube.com/watch?v=oJkFiUyt5YQ,The robot is looking down and making a sniffing sound. | the robot shows gratitude.,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_reacttopattern_02,2,135,mEPiojUu51w,https://www.youtube.com/watch?v=mEPiojUu51w,The robot slightly looks side to side and then focuses its attention. | the robot blink the eye,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_memorymatch_reacttopattern_standard_01,2,223,AWICADFzQ7c,https://www.youtube.com/watch?v=AWICADFzQ7c,The robot's eyes got big and it made a sound. | the robot looks frightened as it moves back.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_reacttopattern_struggle_01,2,134,kIJZgaJOsME,https://www.youtube.com/watch?v=kIJZgaJOsME,The robot looks around with its eyes suspiciously side to side and then nods its head and arms. | the robot shakes,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_reacttopattern_struggle_02,2,222,z-9yWeHGqHk,https://www.youtube.com/watch?v=z-9yWeHGqHk,The robot's eyes crossed and it moved backwards while making a sound. | the robot is feeling alerted.,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_reacttopattern_struggle_03,2,133,Lj6e6f1uHsc,https://www.youtube.com/watch?v=Lj6e6f1uHsc,The robot is shaking it's head with it's eyes closed and then lifts it's arm and opens its eyes. | the robot is enough to game,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_solo_failhand_player_01,2,221,Au__b51MfjQ,https://www.youtube.com/watch?v=Au__b51MfjQ,the robot was very joy | the robot is moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
anim_memorymatch_solo_failhand_player_02,2,132,VYl5ec6OhvM,https://www.youtube.com/watch?v=VYl5ec6OhvM,The robot is nodding it's head then lifting its arm up and down. | the robot blink,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
anim_memorymatch_solo_failhand_player_03,2,220,33KQWfx5U7c,https://www.youtube.com/watch?v=33KQWfx5U7c,understanding with area | the robot is moving,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_solo_reacttopattern_01,2,131,2CrVR2fHVRs,https://www.youtube.com/watch?v=2CrVR2fHVRs,The robot gets a very suspicious look on his face and then slowly moves forwards as if he doesn't trust something or someone. | the robot work to eye rotate and move,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_solo_reacttopattern_02,2,219,oatnc0qPYp4,https://www.youtube.com/watch?v=oatnc0qPYp4,the robot is very confusion | the robot just moving,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
anim_memorymatch_solo_reacttopattern_03,2,130,M41GdhHNpPE,https://www.youtube.com/watch?v=M41GdhHNpPE,The robot narrows his eyes and this expression makes him seem very angry about something. | the robot was eye blink up and down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_memorymatch_solo_successgame_player_01,2,218,5dVJQ5WEZ_k,https://www.youtube.com/watch?v=5dVJQ5WEZ_k,it is very anger | the robot is moving,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_solo_successgame_player_02,2,129,OHSQFFgJhKc,https://www.youtube.com/watch?v=OHSQFFgJhKc,The robot slams his arms down and this makes it seem like he has become very frustrated about something. | the robot work to shake and move and eye blink,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_solo_successgame_player_03,2,217,Syot1-yvhTo,https://www.youtube.com/watch?v=Syot1-yvhTo,it given to surprise | the robot is moving on whole body,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
anim_memorymatch_successhand_cozmo_01,2,128,Qn5giyF7Ifc,https://www.youtube.com/watch?v=Qn5giyF7Ifc,The robot appears to be very sad about something with a downcast look on his face. He then jumps back and this gives off the impression that he became surprised. | the robot work to eye blink up and down,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
anim_memorymatch_successhand_cozmo_02,2,216,62AOlQU-f2o,https://www.youtube.com/watch?v=62AOlQU-f2o,the robot is very sorrow | the robot moving like a toy movement,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_successhand_cozmo_03,2,127,810BNz5Nsnc,https://www.youtube.com/watch?v=810BNz5Nsnc,The robot running around in circles and using the hand motions that he is makes it seem like he's very angry or frustrated about something. | the robot work to shake and move,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_memorymatch_successhand_cozmo_04,2,215,_vChG2IsSQ0,https://www.youtube.com/watch?v=_vChG2IsSQ0,it is very joy | the robot is moving on circle,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_successhand_player_01,2,126,5YI_hMLDmMU,https://www.youtube.com/watch?v=5YI_hMLDmMU,The robot in the video looks up and down and it's eyes suddenly change size and this makes it seem like he's very confused. | the robot work to eye blink and move,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_successhand_player_02,2,214,NFXNN-JHcsM,https://www.youtube.com/watch?v=NFXNN-JHcsM,it is through the understating | the robot moving is good,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
anim_memorymatch_successhand_player_03,2,125,aHsiMEyfHPY,https://www.youtube.com/watch?v=aHsiMEyfHPY,The robot jumps backwards and looks all around and this gives off the impression that he was surprised. | the robot work to head shake and eye blink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
anim_mm_newidea,2,213,HVXNhDtPJeE,https://www.youtube.com/watch?v=HVXNhDtPJeE,it is very anger | robot top side is just moving,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
anim_mm_thinking,1,124,v6Julx1m7Ic,https://www.youtube.com/watch?v=v6Julx1m7Ic,"At first, the robot seems like something surprised it with the shocked and big eyed look on it's face. Then this expression seems to change to confusion.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anim_motiontrack_turnsmall,2,212,B5hD3kw3_vk,https://www.youtube.com/watch?v=B5hD3kw3_vk,it very confused | the robot is not moving,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_neutral_eyes_01,2,123,bZy8IbBqviw,https://www.youtube.com/watch?v=bZy8IbBqviw,The robot appears to look around and not have much understanding of what's going on. | the robot work to eye rotate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_pause_idle_01,2,211,qZGaiuDFatY,https://www.youtube.com/watch?v=qZGaiuDFatY,"The robot blinks a few times and moves its head up and down, it seems to be very bored, without anything to do. | the robot is relief",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_pause_idle_02,2,122,cx1KSbLoycM,https://www.youtube.com/watch?v=cx1KSbLoycM,The robot appeared to look around and then realized it was alone and suddenly looked very sad. | the robot work to eye blink up and down,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
anim_pause_idle_03,2,210,OwnUa8OXRco,https://www.youtube.com/watch?v=OwnUa8OXRco,"The robot has very few movements. The head starts off level, then lowers a bit to show that it might be sad. | the robot is sorrow",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_peekaboo_fail_01,2,121,AB-wPdUfcC8,https://www.youtube.com/watch?v=AB-wPdUfcC8,"It looks up and shakes its head, then looks up again. | the robot is see up and down then front back move lightly",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_peekaboo_failgetout_01,2,209,DGfwN800Fgs,https://www.youtube.com/watch?v=DGfwN800Fgs,"The robot start off shaking its head in a displeasing way, the audio that comes out of it sounds like ""what? nooooo."" It then turns away from you in a disgusted way. | the robot is desire",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
anim_peekaboo_getin_01,2,120,cEsFWoO8qpY,https://www.youtube.com/watch?v=cEsFWoO8qpY,It moves its head up and down and scoots forward a little bit. | the robot is frontly move,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_peekaboo_idle_01,2,208,NWKGS5uCOug,https://www.youtube.com/watch?v=NWKGS5uCOug,The robot raises its head and just stares forward. The eye movement seems to suggest it's confused or thinking about something. | the robot is hope,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
anim_peekaboo_idle_02,2,119,foYL5feb8Yc,https://www.youtube.com/watch?v=foYL5feb8Yc,It moves its eyes around a bit. | the robot is dont move eyes only see,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
